Temp,Humd,Label
143.06630499102334,21.004557471638673,0.0
94.41547587287687,22.15957745333259,0.0
97.43771497058027,75.5439406948089,0.0
10.922427401294964,86.87916419013989,0.0
156.32036458662662,8.655453269863278,0.0
90.81225369861339,89.03828635766779,0.0
183.90183375330065,76.2848522534924,0.0
130.16383967106813,20.707093414648792,0.0
105.41071445529107,4.2428979496619945,0.0
40.474512270431774,45.860253824588625,0.0
17.903240864093185,3.104312900035733,0.0
168.40850519849903,95.05789751453865,0.0
50.16948360700384,38.891824983877164,0.0
38.930175970701896,52.22571813385252,0.0
123.56904717425559,41.3681589125831,0.0
10.027651275946315,71.8652853401214,0.0
112.57950352408935,94.13930642878582,0.0
72.86547023545747,44.52393152367573,0.0
30.4660611109715,34.32342280555483,0.0
14.005630764628552,93.71037583802132,0.0
11.693047620638053,94.10478776845333,0.0
176.96329695863926,78.46190550043973,0.0
3.2762164419233075,89.50429447899441,0.0
